ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.00874293,-0.995234,0.0959737,-0.783324,-0.987357,9.68348,0.000808836,-6.5147e-05,-0.158578,189042
-0.00297909,-0.963951,0.0855504,-0.783324,-0.987357,9.68348,0.000808836,-6.5147e-05,-0.158578,189693
-0.0030507,-0.958386,0.0996586,-0.976608,-0.916118,9.78383,0.000580635,-6.80838e-05,-0.156968,190480
-0.0030507,-0.958386,0.0996586,-0.452891,-1.00281,9.7505,0.000580635,-6.80838e-05,-0.156817,191950
-0.0030507,-0.958386,0.0996586,0.220848,-1.03724,9.65898,0.000580635,-6.80838e-05,-0.158375,193362
-0.0230516,-1.02037,0.0865245,0.220848,-1.03724,9.65898,0.000580635,-6.80838e-05,-0.158375,193594
-0.020433,-1.02561,0.0666393,0.72513,-0.697525,9.61832,0.000795281,3.92992e-05,-0.159141,194797
-0.020433,-1.02561,0.0666393,0.575228,-0.913359,9.55853,0.000795281,3.92992e-05,-0.15743,196276
-0.00655363,-0.943283,0.0851033,0.575228,-0.913359,9.55853,0.000795281,3.92992e-05,-0.15743,197529
-0.00610602,-0.943283,0.0804207,-0.229671,-0.917311,9.53694,0.000795282,5.76549e-05,-0.157104,197711
-0.00610602,-0.943283,0.0804207,-0.823564,-0.853208,9.63261,0.000795282,5.76549e-05,-0.158942,199097
-0.00615953,-0.943283,0.0804263,-1.18354,-0.889907,9.69234,0.000795282,5.54606e-05,-0.157039,200531
-0.00383427,-0.917226,0.0912514,-1.18354,-0.889907,9.69234,0.000795282,5.54606e-05,-0.157039,201481
-0.00390708,-0.91717,0.133566,-0.853842,-0.985463,9.7083,0.000793016,5.24747e-05,-0.157013,201961
-0.00390708,-0.91717,0.133566,-0.129868,-0.94698,9.64595,0.000793016,5.24747e-05,-0.159626,203435
-0.00390708,-0.91717,0.133566,0.441778,-0.794339,9.62015,0.000793016,5.24747e-05,-0.158681,204828
-0.00369913,-1.09167,0.105388,0.441778,-0.794339,9.62015,0.000793016,5.24747e-05,-0.158681,205361
-0.00819445,-1.08561,0.0602558,0.597638,-0.932165,9.5173,0.000544488,-0.00013187,-0.158973,206299
-0.00819445,-1.08561,0.0602558,0.0481666,-0.892618,9.53046,0.000544488,-0.00013187,-0.158787,207687
-0.00819445,-1.08561,0.0602558,-0.747428,-0.835949,9.60468,0.000544488,-0.00013187,-0.158702,209129
-0.0271449,-0.914234,0.0710557,-0.747428,-0.835949,9.60468,0.000544488,-0.00013187,-0.158702,209331
-0.0223029,-0.914234,0.0710706,-1.31439,-0.910593,9.70315,0.000544488,6.66897e-05,-0.156958,210567
-0.0223029,-0.914234,0.0710706,-1.10062,-0.892352,9.73593,0.000544488,6.66897e-05,-0.159259,212002
-0.0290037,-0.903951,0.0888318,-1.10062,-0.892352,9.73593,0.000544488,6.66897e-05,-0.159259,213273
