ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0451423,-0.941053,0.0755877,-0.085182,-1.12523,10.076,-0.000146892,0.000776053,-0.146667,265025
-0.0451423,-0.941053,0.0755877,-1.23321,-1.03463,10.0614,-0.000146892,0.000776053,-0.146354,266434
-0.0296581,-0.923682,0.146671,-1.92846,-0.690849,10.1884,-0.000411252,0.000431821,-0.147687,267874
-0.0296581,-0.923682,0.146671,-2.38325,-0.893687,10.1047,-0.000411252,0.000431821,-0.146128,269332
-0.0297851,-0.923682,0.146676,-1.61022,-0.830084,10.1207,-0.000411252,0.000426612,-0.146315,270757
-0.0353307,-1.19061,0.0144982,-0.537774,-0.760387,10.1805,-0.000411243,0.000708687,-0.146932,272165
-0.0353307,-1.19061,0.0144982,0.11039,-1.11659,10.1805,-0.000411243,0.000708687,-0.149094,273630
-0.0353307,-1.19061,0.0144982,-0.0443746,-1.0147,10.2753,-0.000411243,0.000708687,-0.146728,275048
-0.0430581,-0.962073,0.0630403,-1.36752,-0.943072,10.2721,0.000187499,0.000708687,-0.146927,276479
-0.0430581,-0.962073,0.0630403,-1.94439,-0.805164,10.2392,0.000187499,0.000708687,-0.147646,277901
-0.0430581,-0.962073,0.0630403,-2.59,-0.485717,10.3025,0.000187499,0.000708687,-0.144694,279343
0.000455596,-0.921104,0.141887,-1.71443,-0.900846,10.317,-0.000320877,0.000288722,-0.147253,280779
0.000455596,-0.921104,0.141887,-0.861017,-1.03769,10.3765,-0.000320877,0.000288722,-0.148568,282217
-0.0202086,-1.20036,0.0697534,-0.00668691,-1.00662,10.456,-0.000320877,0.000616233,-0.149052,283659
-0.0202086,-1.20036,0.0697534,-0.0966213,-1.24482,10.3704,-0.000320877,0.000616233,-0.148315,285059
-0.0202086,-1.20036,0.0697534,-1.25515,-0.786903,10.3715,-0.000320877,0.000616233,-0.145872,286499
-0.0323362,-1.23278,0.043562,-1.96569,-0.641814,10.2745,8.99996e-06,0.000621819,-0.148458,287966
-0.0323362,-1.23278,0.043562,-2.51322,-0.680612,10.2882,8.99996e-06,0.000621819,-0.144191,289398
