ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.00994047,-0.942166,0.0666799,-0.202894,-0.903735,10.1197,0.42664,-1.10356,-0.147822,201980
-0.00994047,-0.942166,0.06599,-0.168938,-0.90544,10.101,0.426372,-1.1029,-0.148206,203403
-0.00994047,-0.942165,0.0653001,-0.447417,-0.98258,10.1251,0.426877,-1.10347,-0.147349,204862
-0.0230217,-0.998229,0.0671758,-0.447417,-0.982579,10.1244,0.426877,-1.10347,-0.147349,205342
-0.0230217,-0.998229,0.0664859,-0.638688,-0.946609,10.1438,0.426729,-1.10426,-0.148272,206291
-0.0230217,-0.998228,0.065796,-0.750778,-0.989196,10.1776,0.427431,-1.10535,-0.147817,207701
-0.0230217,-0.998228,0.0651061,-0.596493,-0.977339,10.1517,0.427503,-1.10583,-0.148421,209139
-0.0124158,-1.0308,0.0699842,-0.596493,-0.977339,10.151,0.427503,-1.10583,-0.148421,209270
-0.0124135,-1.0308,0.0692075,-0.322229,-0.941965,10.1437,0.427064,-1.10536,-0.148012,210563
-0.0124113,-1.0308,0.0684307,-0.175327,-0.954816,10.1249,0.427036,-1.10494,-0.148269,211992
-0.0107907,-1.0445,0.0647743,-0.175325,-0.954816,10.1241,0.427036,-1.10494,-0.148269,213198
-0.0107885,-1.0445,0.0639976,-0.101626,-0.899961,10.1701,0.42655,-1.10405,-0.148105,213439
-0.0107862,-1.0445,0.0632208,-0.353295,-0.996285,10.1957,0.426875,-1.10428,-0.148749,214878
-0.010784,-1.0445,0.0624441,-0.476169,-1.05565,10.2093,0.427704,-1.10458,-0.149086,216290
-0.0117823,-0.986729,0.0631713,-0.476167,-1.05565,10.2086,0.427704,-1.10458,-0.149086,217135
-0.0117801,-0.986729,0.0623946,-0.505653,-0.996681,10.2465,0.427979,-1.10514,-0.14816,217771
-0.0117779,-0.98673,0.0616179,-0.307424,-1.00813,10.2197,0.428412,-1.10482,-0.147694,219177
-0.0117779,-0.986729,0.0608189,-0.0983407,-0.975466,10.167,0.428265,-1.10406,-0.148281,220586
-0.0144162,-1.03467,0.0697035,-0.0983407,-0.975466,10.1662,0.428265,-1.10406,-0.148281,221069
-0.0144162,-1.03467,0.0689045,0.0220667,-0.912441,10.1644,0.427406,-1.10305,-0.148395,222025
-0.0144162,-1.03467,0.0681055,-0.0410159,-0.943348,10.1679,0.427396,-1.10237,-0.148971,223464
-0.0144162,-1.03467,0.0673065,-0.287959,-0.945574,10.1799,0.427527,-1.10261,-0.147923,224898
-0.0148197,-1.012,0.0726901,-0.287959,-0.945574,10.1791,0.427527,-1.10261,-0.147923,224999
-0.0148197,-1.012,0.0718911,-0.435593,-0.967627,10.1817,0.427717,-1.10294,-0.148752,226343
-0.0148197,-1.012,0.0710921,-0.451118,-0.947148,10.1799,0.427854,-1.10346,-0.148045,227776
-0.00205861,-1.01059,0.073705,-0.451118,-0.947148,10.1791,0.427854,-1.10346,-0.148045,228936
-0.00205861,-1.01059,0.072906,-0.25377,-0.868615,10.1345,0.426891,-1.10309,-0.14849,229215
-0.0020565,-1.01059,0.072073,-0.0890216,-0.881437,10.1303,0.426568,-1.10237,-0.148262,230607
-0.00205439,-1.01059,0.07124,0.0184382,-0.872476,10.0933,0.425992,-1.10151,-0.148908,232064
-0.00983133,-0.969503,0.0742749,0.0184402,-0.872476,10.0925,0.425992,-1.10151,-0.148908,232888
-0.00982922,-0.969503,0.0734419,-0.0610511,-0.856506,10.1247,0.425536,-1.10095,-0.147284,233502
-0.0098271,-0.969503,0.072609,-0.289301,-0.939496,10.1018,0.425869,-1.10112,-0.147748,234912
-0.00982499,-0.969503,0.071776,-0.430794,-0.930677,10.1047,0.425981,-1.10151,-0.148576,236333
-0.0110155,-0.966965,0.0674404,-0.430792,-0.930677,10.104,0.425981,-1.10151,-0.148576,236828
-0.0110133,-0.966965,0.0666074,-0.402711,-0.87332,10.0948,0.425572,-1.10182,-0.147373,237778
-0.0110112,-0.966965,0.0657744,-0.20918,-0.850738,10.0656,0.425302,-1.10149,-0.14831,239217
-0.011009,-0.966965,0.064912,-0.0348295,-0.814181,10.0232,0.424367,-1.10073,-0.148194,240657
-0.0056196,-1.02219,0.0655938,-0.0348274,-0.814181,10.0224,0.424367,-1.10073,-0.148194,240723
-0.00561736,-1.02219,0.0647314,-0.015259,-0.836628,10.0314,0.424165,-1.10002,-0.148617,242071
-0.00561511,-1.02219,0.063869,-0.17505,-0.876056,10.0115,0.424031,-1.09991,-0.148187,243501
-0.0169916,-0.979159,0.062099,-0.175048,-0.876056,10.0107,0.424031,-1.09991,-0.148187,244665
-0.0169893,-0.979159,0.0612366,-0.366339,-0.890874,10.0249,0.424076,-1.1002,-0.147628,244932
-0.0169871,-0.979159,0.0603742,-0.437426,-0.937973,10.0249,0.4248,-1.10071,-0.148433,246408
-0.0169848,-0.979159,0.0595118,-0.401146,-0.887315,10.005,0.424573,-1.10095,-0.148511,247835
-0.0187291,-0.976493,0.0612935,-0.401144,-0.887315,10.0042,0.424573,-1.10095,-0.148511,248620
-0.0187268,-0.976494,0.0604311,-0.268433,-0.833272,10.0125,0.423776,-1.10081,-0.147513,249232
-0.0187246,-0.976494,0.0595287,-0.124221,-0.91936,10.0063,0.424684,-1.10041,-0.147471,250673
-0.0187223,-0.976494,0.0586262,-0.0657556,-0.92934,9.99423,0.424341,-1.09981,-0.147878,252101
-0.0229224,-0.996022,0.0610427,-0.0657535,-0.929341,9.99339,0.424341,-1.09981,-0.147878,252551
-0.0229202,-0.996022,0.0601403,-0.239333,-1.00666,10.0378,0.425691,-1.0997,-0.149052,253524
-0.0229179,-0.996022,0.0592379,-0.492835,-0.985933,10.0018,0.425918,-1.10052,-0.148854,254954
-0.0229157,-0.996022,0.0583355,-0.696435,-0.993266,10.0191,0.426671,-1.10148,-0.14785,256421
-0.0279083,-1.01418,0.0659749,-0.696433,-0.993267,10.0182,0.426671,-1.10148,-0.14785,256493
-0.027906,-1.01418,0.0650724,-0.8806,-0.900928,9.9555,0.425922,-1.10287,-0.14806,257879
-0.0279038,-1.01418,0.06417,-0.999549,-0.860246,9.94243,0.425039,-1.10438,-0.148623,259279
-0.0286699,-1.01531,0.0673109,-0.999545,-0.860246,9.94143,0.425039,-1.10438,-0.148623,260442
