ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0114126,-0.998388,0.0519746,-0.223802,-0.911356,10.1337,0.370761,-0.810835,-0.147776,234912
-0.0114105,-0.998388,0.0511416,-0.258703,-0.915259,10.1313,0.371672,-0.8117,-0.148271,236333
-0.0113738,-0.988514,0.0524012,-0.258701,-0.915259,10.1305,0.371672,-0.811699,-0.148271,236828
-0.0113716,-0.988514,0.0515683,-0.277049,-0.904365,10.1268,0.372514,-0.812562,-0.147711,237778
-0.0113695,-0.988514,0.0507353,-0.258708,-0.892009,10.1201,0.37335,-0.813384,-0.148085,239217
-0.0113673,-0.988515,0.0498729,-0.219931,-0.873948,10.11,0.374098,-0.814178,-0.148151,240657
-0.0100588,-1.00016,0.0512715,-0.219929,-0.873949,10.1092,0.374098,-0.814178,-0.148151,240723
-0.0100566,-1.00016,0.0504091,-0.191069,-0.866574,10.104,0.374897,-0.814974,-0.148439,242071
-0.0100543,-1.00016,0.0495467,-0.196402,-0.869873,10.0958,0.375687,-0.815808,-0.148282,243501
-0.0117993,-0.99272,0.0504096,-0.1964,-0.869873,10.0949,0.375687,-0.815808,-0.148282,244665
-0.011797,-0.99272,0.0495472,-0.228589,-0.874894,10.0906,0.376481,-0.81667,-0.147877,244932
-0.0117948,-0.99272,0.0486848,-0.260477,-0.890099,10.0855,0.377336,-0.817548,-0.148226,246408
-0.0117926,-0.99272,0.0478224,-0.278012,-0.88789,10.0781,0.378087,-0.818411,-0.148402,247835
-0.0132011,-0.987593,0.0489784,-0.27801,-0.88789,10.0773,0.378087,-0.81841,-0.148402,248620
-0.0131988,-0.987593,0.048116,-0.270355,-0.874335,10.0728,0.378761,-0.819249,-0.147853,249232
-0.0131966,-0.987594,0.0472136,-0.243645,-0.886797,10.0673,0.379594,-0.82007,-0.147618,250673
-0.0131944,-0.987594,0.0463112,-0.21661,-0.896336,10.0608,0.380294,-0.820877,-0.14778,252101
-0.0152318,-0.99063,0.0476315,-0.216608,-0.896336,10.06,0.380294,-0.820876,-0.14778,252551
-0.0152296,-0.990631,0.046729,-0.227899,-0.922684,10.0609,0.381159,-0.821716,-0.148567,253524
-0.0152273,-0.990631,0.0458266,-0.275968,-0.935739,10.0537,0.381911,-0.822619,-0.148742,254954
